FACILITY NAME,PERMIT ID,URL TO PERMIT TEXT,FACILITY LOCATION,FACILITY CITY,FACILITY STATE,FACILITY ZIP,ISSUE DATE,EXPIRE DATE,Location
KRAFT FOODS GROUP INC CAMPBELL PLANT,8-4630-00006/00016,http://www.dec.ny.gov/dardata/boss/afs/permits/846300000600016.pdf,8600 MAIN ST,CAMPBELL,NY,14821,07/06/2007,,
HAKES C&D LANDFILL,8-4630-00010/00011,http://www.dec.ny.gov/dardata/boss/afs/permits/846300001000011_r1.pdf,4376 MANNING RIDGE RD,PAINTED POST,NY,14870,04/02/2015,04/01/2025,
STEUBEN COMPRESSOR STATION,8-4632-00018/00015,http://www.dec.ny.gov/dardata/boss/afs/permits/846320001800015.pdf,4979 DOWNS RD,CANISTEO,NY,14823,05/21/2015,05/20/2025,
CORNING COMPRESSOR STATION,8-4638-00027/00011,http://www.dec.ny.gov/dardata/boss/afs/permits/846380002700011.pdf,4401 COLLEGE AVE,CORNING,NY,14830,02/27/1998,,
CORNING INC SULLIVAN PARK,8-4642-00011/00046,http://www.dec.ny.gov/dardata/boss/afs/permits/846420001100046.pdf,1 SCIENCE CENTER DR|END OF CO RTE 107,PAINTED POST,NY,14870,08/11/2006,,
NORTH GREENWOOD COMPRESSOR STATION,8-4646-00013/00025,http://www.dec.ny.gov/dardata/boss/afs/permits/846460001300025.pdf,BROWN HOLLOW RD @ KELLY RD,GREENWOOD,NY,14839,03/30/1998,,
CROWLEY FOODS ARKPORT,8-4652-00006/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/846520000602001.pdf,25 HURLBUT ST,ARKPORT,NY,14807,01/26/2006,,
INSTANTHEAT WOOD PELLETS INC,8-4670-00036/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/846700003600001.pdf,7778 ST RTE 417,ADDISON,NY,14801,04/26/2007,,
WYCKOFF GAS PIPELINE & STORAGE FACILITY,8-4699-00048/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/846990004800002.pdf,"ST RTE 417, TIMMERMAN, SHERMAN, HIGHUP, THOMPSON, HOOPER HILL, TROUPSBURG RDS",JASPER/TROUPSBURG,NY,,08/29/2006,,
NORTH AMERICAN FILTER CORP,8-5420-00051/00035,http://www.dec.ny.gov/dardata/boss/afs/permits/854200005100035.pdf,200 WESTSHORE BLVD,NEWARK,NY,14513,05/30/2000,,
REFRACTRON TECHNOLOGIES CORP,8-5420-00069/00017,http://www.dec.ny.gov/dardata/boss/afs/permits/854200006900017.pdf,5750 STUART AVE,NEWARK,NY,14513,01/22/2007,,
FLEISCHMANN'S VINEGAR CO INC,8-5438-00001/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/854380000100003.pdf,4754 ST RTE 414,NORTH ROSE,NY,14516,12/04/2008,,
ROCHESTER ASPHALT WALWORTH PLT,8-5444-00006/00009,http://www.dec.ny.gov/dardata/boss/afs/permits/854440000600009.pdf,1200 ATLANTIC AVE,WALWORTH,NY,14568,01/18/2005,,
ARVOS INC,9-0270-00025/00013,http://www.dec.ny.gov/dardata/boss/afs/permits/902700002500013_r1.pdf,3020 TRUAX RD,WELLSVILLE,NY,14895,06/26/2015,06/25/2025,
SOLEPOXY INC,9-0412-00014/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/904120001402001_r1.pdf,211 FRANKLIN ST,OLEAN,NY,14760,07/16/2015,07/15/2025,
CYTEC OLEAN  INC,9-0412-00031/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/904120003102001.pdf,1405 BUFFALO ST,OLEAN,NY,14760,09/13/2010,,
OLEAN CREMATION CO,9-0412-00051/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/904120005100003_r1.pdf,100 HOMER ST,OLEAN,NY,14760,09/10/2013,09/09/2023,
I A CONSTRUCTION CORPORATION LIPPERT GRAVEL PIT,9-0420-00054/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/904200005400005.pdf,4451 SOUTH NINE MILE RD,ALLEGANY,NY,14706,03/26/2001,,
RUMSEY COMPRESSOR STATION,9-0420-00204/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/904200020400001.pdf,UNNAMED RD - 0.4 MI NW OF OF BABYTOWN & HARRISBURG RUN RDS,ALLEGANY,NY,14706,01/25/2013,01/24/2023,
ASHFORD ASPHALT PLANT 50,9-0422-00062/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/904220006200001.pdf,HENRIETTA RD|ACROSS FROM 7020 HENRIETTA RD,ASHFORD,NY,14141,04/08/2010,,
LIMESTONE COMPRESSOR  STATION,9-0424-00027/00010,http://www.dec.ny.gov/dardata/boss/afs/permits/904240002700010.pdf,64 PARKSIDE DR,LIMESTONE,NY,14753,05/03/2002,,
HINSDALE COMPRESSOR STATION,9-0446-00086/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/904460008600001.pdf,SE OF PHILLIPS RD,HINSDALE,NY,,03/06/2015,03/05/2025,
LITTLE VALLEY COMPRESSOR STATIONS,9-0454-00068/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/904540006800001.pdf,ROUTE 353,LITTLE VALLEY,NY,14755,03/05/2001,,
JOHN ASH CLEANERS INC,9-0466-00031/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/904660003100001.pdf,316 WEST STATE ST,OLEAN,NY,14760,09/06/2000,,
QUINLAN COMPRESSOR STATION,9-0466-00050/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/904660005000001_r1.pdf,554 HOSTAGEH RD,OLEAN,NY,14760,04/24/2014,04/23/2024,
GOWANDA ELECTRONICS,9-0472-00058/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/904720005800001.pdf,1 MAGNETICS PKWY,GOWANDA,NY,14070,11/20/2002,,
RASEY ANIMAL HOSPITAL,9-0474-00051/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/904740005100001.pdf,MAIN ST,WESTONS MILLS,NY,14788,04/23/1999,,
GERNATT YORKSHIRE BLACKTOP PLANT,9-0484-00129/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/904840012900001.pdf,11802 ST RTE 16,DELEVAN,NY,14034,09/27/2004,,
HOLIMONT SKI RESORT,9-0499-00046/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/904990004600005.pdf,FISH HILL RD,ELLICOTTVILLE,NY,14731,10/06/2003,,
DUNKIRK SPECIALTY STEEL LLC,9-0603-00001/00042,http://www.dec.ny.gov/dardata/boss/afs/permits/906030000100042.pdf,830 BRIGHAM RD,DUNKIRK,NY,14048,06/08/2006,06/07/2016,
DUNKIRK STEAM GENERATING STATION,9-0603-00021/00042,http://www.dec.ny.gov/dardata/boss/afs/permits/906030002100042.pdf,106 POINT DR NORTH,DUNKIRK,NY,14048,07/24/2015,07/23/2020,
NESTLE PURINA PET CARE COMPANY,9-0603-00023/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/906030002302001.pdf,3800 MIDDLE RD,DUNKIRK,NY,14048,06/13/2006,,
HOPE'S WINDOWS INC,9-0608-00039/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/906080003902001.pdf,84 HOPKINS AVE,JAMESTOWN,NY,14701,03/25/2002,,
JAMESTOWN MACADAM,9-0608-00050/00009,http://www.dec.ny.gov/dardata/boss/afs/permits/906080005000009_r1.pdf,WALDEN AVE,JAMESTOWN,NY,14701,07/03/2015,07/02/2025,
SAMUEL A CARLSON GENERATING STATION,9-0608-00053/00033,http://www.dec.ny.gov/dardata/boss/afs/permits/906080005300033.pdf,136 STEELE ST,JAMESTOWN,NY,14701,02/08/2012,,
BLACKSTONE ADVANCED TECHNOLOGIES,9-0608-00161/00065,http://www.dec.ny.gov/dardata/boss/afs/permits/906080016100065_r1_1.pdf,100 BLACKSTONE AVE,JAMESTOWN,NY,14701,09/23/2014,09/22/2024,
MAYVILLE COMPRESSOR STATION,9-0628-00116/00011,http://www.dec.ny.gov/dardata/boss/afs/permits/906280011600011.pdf,5644  BENTLEY RD,MAYVILLE,NY,14757,04/27/2004,,
FANCHER CHAIR CO INC,9-0638-00027/00034,http://www.dec.ny.gov/dardata/boss/afs/permits/906380002700034_r1.pdf,121 S WORK ST,FALCONER,NY,14733,08/19/2014,08/18/2024,
SOUTHERN TIER MEMORIAL CREMATION CO,9-0638-00054/00004,http://www.dec.ny.gov/dardata/boss/afs/permits/906380005400004.pdf,46 E FALCONER ST,FALCONER,NY,14733,03/12/2007,,
CHAUTAUQUA COUNTY HUMANE SOCIETY,9-0638-00071/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/906380007100005.pdf,2825 STRUNK RD,JAMESTOWN,NY,,04/30/2004,,
RHI MONOFRAX LLC,9-0638-00078/00056,http://www.dec.ny.gov/dardata/boss/afs/permits/906380007800056.pdf,1870 NEW YORK AVE,FALCONER,NY,14733,03/19/1998,,
H H RAUH PAVING INC - ASPHALT PLANT,9-0638-00099/00069,http://www.dec.ny.gov/dardata/boss/afs/permits/906380009900069.pdf,ALLEN STREET EXT |CORNER OF SOUTH DOW AND ALLEN ST EXT,JAMESTOWN,NY,14701,12/17/2004,,
SPRAY-TECH FINISHING & ASSEMBLY,9-0638-00221/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/906380022100001.pdf,1853 DELAWARE AVE,FALCONER,NY,14733,07/06/2012,,
NASHVILLE COMPRESSOR STATION,9-0646-00048/00019,http://www.dec.ny.gov/dardata/boss/afs/permits/906460004800019.pdf,11413 ALLEGANY RD,FORESTVILLE,NY,14062,02/18/2013,02/17/2023,
LAKEVIEW CORRECTIONAL FACILITY,9-0660-00093/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/906600009302001.pdf,9300 LAKE AVE,BROCTON,NY,14716,12/10/2003,,
WESTFIELD ASPHALT PAVING PLANT,9-0672-00115/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/906720011500001.pdf,7802 PERSONS RD,WESTFIELD,NY,14787,06/01/2011,,
TITANX ENGINE COOLING INC,9-0699-00056/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/906990005602001.pdf,2258 ALLEN ST,JAMESTOWN,NY,14701,12/28/2005,,
BUFFALO GENERAL HOSPITAL,9-1402-00089/00014,http://www.dec.ny.gov/dardata/boss/afs/permits/914020008900014.pdf,100 HIGH ST,BUFFALO,NY,14203,04/05/2004,,
RIVERWRIGHT,9-1402-00200/00048,http://www.dec.ny.gov/dardata/boss/afs/permits/914020020000048.pdf,120 CHILDS ST,BUFFALO,NY,14203,05/16/2008,,
HABASIT BELTING INC,9-1402-00269/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/914020026902001.pdf,1400 CLINTON ST,BUFFALO,NY,14206,08/06/2001,,
M A MOSLOW & BROS,9-1402-00344/00007,http://www.dec.ny.gov/dardata/boss/afs/permits/914020034400007.pdf,375 NORFOLK AVE,BUFFALO,NY,14215,05/09/2000,,
ROSWELL PARK CANCER  INSTITUTE,9-1402-00406/00007,http://www.dec.ny.gov/dardata/boss/afs/permits/914020040600007_r1.pdf,666 ELM & CARLTON STS,BUFFALO,NY,14263,06/12/2015,06/11/2025,
ADM MILLING CO,9-1402-00422/00029,http://www.dec.ny.gov/dardata/boss/afs/permits/914020042200029.pdf,250 GANSON ST,BUFFALO,NY,14203,06/07/2005,,
S J MCCULLAGH INC,9-1402-00453/00006,http://www.dec.ny.gov/dardata/boss/afs/permits/914020045300006.pdf,245 SWAN ST,BUFFALO,NY,14203,10/10/2013,10/09/2023,
SISTERS OF CHARITY HOSPITAL,9-1402-00465/00016,http://www.dec.ny.gov/dardata/boss/afs/permits/914020046500016.pdf,2157 MAIN ST,BUFFALO,NY,14214,02/28/2005,,
BUFFALO STATE COLLEGE,9-1402-00573/00010,http://www.dec.ny.gov/dardata/boss/afs/permits/914020057300010.pdf,1300 ELMWOOD AVE,BUFFALO,NY,14222,09/18/2013,10/01/2022,
FLEXO-TRANSPARENT INC,9-1402-00574/00023,http://www.dec.ny.gov/dardata/boss/afs/permits/914020057400023.pdf,28 WASSON ST,BUFFALO,NY,14210,02/11/2000,,
FLEXO-TRANSPARENT INC,9-1402-00574/00025,http://www.dec.ny.gov/dardata/boss/afs/permits/914020057400025.pdf,28 WASSON ST,BUFFALO,NY,14210,01/08/2007,,
THERMAL FOAMS INC,9-1402-00669/00006,http://www.dec.ny.gov/dardata/boss/afs/permits/914020066900006.pdf,2101 KENMORE AVENUE|BLDG 13,BUFFALO,NY,14207,11/19/1997,,
"SUNY AT BUFFALO - SOUTH CAMPUS, BAKER",9-1402-00680/00030,http://www.dec.ny.gov/dardata/boss/afs/permits/914020068000030_r1.pdf,3435 MAIN ST,BUFFALO,NY,14214,03/18/2015,03/17/2025,
RODGARD,9-1402-00791/02002,http://www.dec.ny.gov/dardata/boss/afs/permits/914020079102002.pdf,92 MONSIGNOR VALENTE DR,BUFFALO,NY,14206,11/05/2014,11/04/2024,
BUFFALO NEWSPRESS INC,9-1402-00795/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/914020079500003_r1.pdf,200 BROADWAY,BUFFALO,NY,14204,07/06/2015,07/05/2025,
DIGNIFIED GROUP SERVICES,9-1402-00881/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/914020088100001.pdf,906 SENECA ST,BUFFALO,NY,14210,06/24/1999,,
BUFFALO LAKE PORT,9-1402-01020/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/914020102000001.pdf,120 CHILDS ST - GRAIN ELEVATORS,BUFFALO,NY,14203,08/14/2009,02/06/2023,
INDUSTRIAL SUPPORT INC,9-1402-01028/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/914020102800002.pdf,36 DEPOT ST,BUFFALO,NY,14206,07/26/2010,,
BUFFALO HIGH TECH MANUFACTURING HUB AT RIVER BEND,9-1402-01108/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/914020110800003.pdf,1339 S PARK AVE,BUFFALO,NY,14220,04/30/2015,04/29/2020,
NYS WENDE CORRECTIONAL FACILITY,9-1420-00021/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/914200002100001.pdf,WENDE RD,ALDEN,NY,14004,01/05/2004,,
AMHERST SD #16 STP,9-1422-00008/00009,http://www.dec.ny.gov/dardata/boss/afs/permits/914220000800009.pdf,455 TONAWANDA CREEK RD,AMHERST,NY,14228,11/16/1998,,
NATIONAL FUEL GAS COMPANY,9-1422-00423/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/914220042300001.pdf,6363 MAIN ST,WILLIAMSVILLE,NY,14221,06/03/2004,,
PACKSTAR GROUP,9-1422-00428/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/914220042800001.pdf,215 JOHN GLENN DR,AMHERST,NY,14228,10/05/2004,,
CARSTAR COLLISION OF AMHERST,9-1422-00495/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/914220049500001.pdf,2915 NIAGARA FALLS BLVD,AMHERST,NY,14228,10/13/2009,,
COMO QUARRY,9-1430-00014/00024,http://www.dec.ny.gov/dardata/boss/afs/permits/914300001400024.pdf,500 COMO PARK BLVD,CHEEKTOWAGA,NY,14227,12/08/2014,12/07/2024,
NIAGARA TRANSFORMER CORP,9-1430-00081/00007,http://www.dec.ny.gov/dardata/boss/afs/permits/914300008100007.pdf,1747 DALE RD,CHEEKTOWAGA,NY,14225,04/28/2000,,
DERRICK MANUFACTURING CORP,9-1430-00142/00025,http://www.dec.ny.gov/dardata/boss/afs/permits/914300014200025.pdf,590 DUKE ROAD,CHEEKTOWAGA,NY,14225,02/05/2001,,
DUAL PRINT AND MAIL LLC,9-1430-00310/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/914300031000001.pdf,340 NAGEL DR,CHEEKTOWAGA,NY,14225,02/04/2008,,
GERNATT ASPHALT PRODUCTS INC,9-1436-00002/00009,http://www.dec.ny.gov/dardata/boss/afs/permits/914360000200009.pdf,TAYLOR HOLLOW RD,COLLINS,NY,14034,01/02/2007,,
COLLINS/GOWANDA CORRECTIONAL FACILITY,9-1436-00010/00007,http://www.dec.ny.gov/dardata/boss/afs/permits/914360001000007.pdf,MIDDLE RD,COLLINS,NY,14034,10/17/2000,,
ZOAR COMPRESSOR STATION,9-1436-00022/00021,http://www.dec.ny.gov/dardata/boss/afs/permits/914360002200021.pdf,WILSON & CONERTS RD,COLLINS,NY,14034,01/25/2000,,
GERNATT ASPHALT PRODUCTS - SPRINGVILLE PLANT,9-1438-00007/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/914380000700003.pdf,13650 BENZ RD,SPRINGVILLE,NY,14141,04/10/2007,,
PORTERVILLE COMPRESSOR STATION,9-1442-00039/00015,http://www.dec.ny.gov/dardata/boss/afs/permits/914420003900015.pdf,350 HEMSTREET RD,EAST AURORA,NY,14052,01/19/2000,,
FLEXOVIT USA,9-1444-00012/00021,http://www.dec.ny.gov/dardata/boss/afs/permits/914440001200021.pdf,1305 EDEN EVANS CTR RD,ANGOLA,NY,14006,02/11/2002,,
ISLECHEM LLC,9-1446-00019/00021,http://www.dec.ny.gov/dardata/boss/afs/permits/914460001900021.pdf,2801 LONG RD,GRAND ISLAND,NY,14072,06/10/1998,,
ECSD NO 3 SOUTHTOWNS ADVANCED WASTEWATER TREATMENT PLANT,9-1448-00012/00011,http://www.dec.ny.gov/dardata/boss/afs/permits/914480001200011.pdf,S 3690 LAKE SHORE RD,HAMBURG,NY,14219,05/15/2006,,
FORD MOTOR BUFFALO STAMPING PLANT,9-1448-00016/00025,http://www.dec.ny.gov/dardata/boss/afs/permits/914480001600025_r1.pdf,S 3663 LAKE SHORE RD,BUFFALO,NY,14219,02/09/2015,02/08/2025,
CARBON ACTIVATED CORP,9-1448-00042/00022,http://www.dec.ny.gov/dardata/boss/afs/permits/914480004200022.pdf,3774 LAKE SHORE RD,BLASDELL,NY,14219,07/31/2007,,
MULLICAN FLOORING,9-1450-00066/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/914500006600001.pdf,209 VERMONT ST,HOLLAND,NY,14080,06/26/2002,,
BUFFALO TUNGSTEN,9-1452-00040/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/914520004000005.pdf,2 MAIN ST|BLDG 602 MAIN FLOOR,DEPEW,NY,14043,02/27/2013,02/26/2023,
MOLDTECH INC,9-1452-00284/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/914520028400001.pdf,1900 COMMERCE PKWY,LANCASTER,NY,14086,03/11/2008,03/10/2018,
NIAGARA REFINING LLC,9-1452-00327/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/914520032700001_r1.pdf,5661 TRANSIT RD|(IN THE INDUSTRIAL PARK),DEPEW,NY,14043,05/19/2015,05/18/2025,
COUNTY LINE STONE - AKRON QUARRY,9-1456-00004/00018,http://www.dec.ny.gov/dardata/boss/afs/permits/914560000400018.pdf,COUNTY LINE RD SOUTH OF SCHURR RD,AKRON,NY,14001,12/10/2007,,
WHITING MET-L-WOOD AND SPRING & WIRE FAC,9-1456-00071/00004,http://www.dec.ny.gov/dardata/boss/afs/permits/914560007100004.pdf,13550 BLOOMINGDALE RD,AKRON,NY,14001,05/27/2009,,
AKRON AG PRODUCTS,9-1456-00146/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/914560014600002.pdf,13550 BLOOMINGDALE RD,AKRON,NY,14001,02/19/2008,,
L D MCCAULEY LLC,9-1460-00032/00015,http://www.dec.ny.gov/dardata/boss/afs/permits/914600003200015_r1.pdf,3875 CALIFORNIA RD,ORCHARD PARK,NY,14127,04/21/2015,04/20/2025,
PEROXYCHEM LLC,9-1464-00040/00110,http://www.dec.ny.gov/dardata/boss/afs/permits/914640004000110_r1.pdf,35 SAWYER AVE,TONAWANDA,NY,14150,08/01/2015,07/30/2025,
TONAWANDA COKE CORP,9-1464-00113/00035,http://www.dec.ny.gov/dardata/boss/afs/permits/914640011300035.pdf,3875 RIVER RD,TONAWANDA,NY,14150,03/05/2014,03/04/2024,
TONAWANDA WASTEWATER TREATMENT FACILITY,9-1464-00116/02002,http://www.dec.ny.gov/dardata/boss/afs/permits/914640011602002.pdf,779 TWO MILE CREEK RD,TONAWANDA,NY,14150,07/12/2010,,
WEST FALLS MACHINE CO,9-1466-00047/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/914660004700003.pdf,11692 E MAIN ST,EAST AURORA,NY,14052,05/25/2004,,
DELAVAN INDUSTRIES INC.,9-1468-00013/00009,http://www.dec.ny.gov/dardata/boss/afs/permits/914680001300009.pdf,199 LEIN RD,WEST SENECA,NY,14224,07/28/1999,,
BUFFALO BIOENERGY ANAEROBIC DIGESTION FACILITY,9-1468-00224/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/914680022400002.pdf,2900 N AMERICA DR,WEST SENECA,NY,14224,04/05/2013,04/04/2018,
WEHRLE / BARTON QUARRY,9-1499-00064/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/914990006402001_r1.pdf,8615 WEHRLE DR,CLARENCE,NY,14031,02/17/2015,02/16/2025,
CANDLELIGHT CABINETRY INC,9-2909-00007/00007,http://www.dec.ny.gov/dardata/boss/afs/permits/929090000700007.pdf,24 MICHIGAN ST,LOCKPORT,NY,14094,04/15/2002,,
GM COMPONENTS HOLDINGS LLC - LOCKPORT,9-2909-00018/00501,http://www.dec.ny.gov/dardata/boss/afs/permits/929090001800501.pdf,200 UPPER MOUNTAIN RD,LOCKPORT,NY,14094,04/15/2014,04/14/2024,
TWIN LAKE CHEMICAL INC,9-2909-00045/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/929090004502001.pdf,520 MILL ST,LOCKPORT,NY,14094,10/16/2014,10/15/2019,
METAL CLADDING INC,9-2909-00052/00045,http://www.dec.ny.gov/dardata/boss/afs/permits/929090005200045.pdf,230 SOUTH NIAGARA,LOCKPORT,NY,14094,11/18/1999,,
CHEMOURS NIAGARA,9-2911-00030/00326,http://www.dec.ny.gov/dardata/boss/afs/permits/929110003000326.pdf,BUFFALO AVE & 26TH ST,NIAGARA FALLS,NY,14302,06/10/2002,,
FRONTIER FIBERS LLC,9-2911-00035/00018,http://www.dec.ny.gov/dardata/boss/afs/permits/929110003500018.pdf,4870 PACKARD RD,NIAGARA FALLS,NY,14304,02/22/2008,,
GOODYEAR CHEM PLANT,9-2911-00036/00151,http://www.dec.ny.gov/dardata/boss/afs/permits/929110003600151.pdf,5500 GOODYEAR DR,NIAGARA FALLS,NY,14304,06/15/2009,,
NORAMPAC INDUSTRIES INC,9-2911-00063/00006,http://www.dec.ny.gov/dardata/boss/afs/permits/929110006300006.pdf,4001 PACKARD RD,NIAGARA FALLS,NY,14303,05/02/2011,05/01/2021,
OLIN CORPORATION CHLOR-ALKALI PRODUCTS,9-2911-00068/00133,http://www.dec.ny.gov/dardata/boss/afs/permits/929110006800133.pdf,2400 BUFFALO AVE,NIAGARA FALLS,NY,14303,02/27/2002,,
PRAXAIR INC,9-2911-00096/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/929110009600005.pdf,4501 ROYAL AVE,NIAGARA FALLS,NY,14303,01/17/2014,01/16/2024,
"COVANTA NIAGARA I, LLC",9-2911-00113/00046,http://www.dec.ny.gov/dardata/boss/afs/permits/929110011300046.pdf,100 ENERGY BLVD AT 56TH ST,NIAGARA FALLS,NY,14304,10/22/2002,,
IMERYS FUSED MINERALS NIAGARA FALLS INC,9-2911-00114/00029,http://www.dec.ny.gov/dardata/boss/afs/permits/929110011400029_r1.pdf,2000 COLLEGE AVE,NIAGARA FALLS,NY,14302,02/19/2014,02/18/2024,
PRECISION ELECTRO MINERALS CO (PEMCO),9-2911-00148/00007,http://www.dec.ny.gov/dardata/boss/afs/permits/929110014800007.pdf,150 PORTAGE RD,NIAGARA FALLS,NY,14303,09/30/2005,,
TIER NY,9-2911-00186/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/929110018600003.pdf,33 S HYDE PARK BLVD,NIAGARA FALLS,NY,14303,04/30/2007,,
STOLLBERG INC,9-2911-00229/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/929110022902001.pdf,4113 WITMER RD,NIAGARA FALLS,NY,14305,05/26/2015,05/25/2025,
NIAGARA THERMAL PRODUCTS LLC,9-2911-00239/00007,http://www.dec.ny.gov/dardata/boss/afs/permits/929110023900007.pdf,3315 HASELEY DR,NIAGARA FALLS,NY,14304,07/13/2001,,
JBI RE #1 INC,9-2911-00348/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/929110034800002_r1.pdf,20 IROQUOIS ST,NIAGARA FALLS,NY,14303,08/08/2014,08/07/2024,
ASHLAND ADVANCED MATERIALS,9-2911-00381/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/929110038100002.pdf,6100 NIAGARA FALLS BLVD,NIAGARA FALLS,NY,14304,02/17/2009,,
GREENPAC MILL LLC,9-2911-00393/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/929110039300001.pdf,4400 ROYAL AVE,NIAGARA FALLS,NY,14303,12/21/2010,,
NORTH TONAWANDA STP,9-2912-00027/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/929120002702001_r1.pdf,830 RIVER RD,NORTH TONAWANDA,NY,14120,06/30/2015,06/29/2025,
AN-COR INDUSTRIAL PLASTICS INC,9-2912-00074/00011,http://www.dec.ny.gov/dardata/boss/afs/permits/929120007400011.pdf,100 MELODY LN,NORTH TONAWANDA,NY,14120,04/17/2006,,
METZGER REMOVAL INC,9-2912-00222/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/929120022200001.pdf,803 RIVER RD|PORTABLE UNIT,NORTH TONAWANDA,NY,14120,09/12/2008,,
TAYLOR DEVICES INC - NORTH,9-2912-00247/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/929120024700001.pdf,1 BUFFALO BOLT WAY,NORTH TONAWANDA,NY,14120,05/07/2013,05/06/2023,
BISON BAG CO INC,9-2926-00097/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/929260009700001_r1.pdf,5404 CROWN DR,LOCKPORT,NY,14094,03/05/2004,,
BISON BAG CO INC,9-2926-00097/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/929260009700003_r2.pdf,5404 CROWN DR,LOCKPORT,NY,14094,04/20/2015,04/19/2025,
BISON BAG CO INC,9-2926-00097/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/929260009700003.pdf,5404 CROWN DR,LOCKPORT,NY,14094,03/22/2010,,
CAMBRIA ASPHALT PRODUCTS INC,9-2926-00153/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/929260015300001.pdf,5204 LOCKPORT JUNCTION RD,LOCKPORT,NY,14094,06/24/2009,,
YAHOO! LOCKPORT FACILITY,9-2926-00158/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/929260015800002.pdf,5319 ENTERPRISE DR,LOCKPORT,NY,14094,03/23/2012,03/22/2022,
REDLAND QUARRIES NY INC - NIAGARA FALLS QUARRY,9-2930-00015/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/929300001502001.pdf,8875 QUARRY RD,NIAGARA FALLS,NY,14304,03/18/2004,,
CWM CHEMICAL SERVICES - MODEL CITY SITE,9-2934-00022/00233,http://www.dec.ny.gov/dardata/boss/afs/permits/929340002200233.pdf,1550 BALMER RD,MODEL CITY,NY,14107,10/24/2014,10/23/2024,
FMC CORP AGRICULTURAL PRODUCTS GROUP,9-2936-00017/02003,http://www.dec.ny.gov/dardata/boss/afs/permits/929360001702003.pdf,100 NIAGARA ST,MIDDLEPORT,NY,14105,04/03/2008,04/02/2018,
"UNITED BIOCHEMICALS, LLC",9-2940-00175/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/929400017500001.pdf,6357 INDUCON DR E,SANBORN,NY,14132,04/24/2008,04/23/2018,
